,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
4347,12032,30.0,4.6,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,15,20002.519700257817
4348,17523,20.0,4.8,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.519700257817
4349,4958,33.0,4.7,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,20002.519700257133
4350,4091,32.0,4.1,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,49,20002.519700257133
4351,23452,39.0,5.0,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,18,20002.519700257133
4352,24162,28.0,4.7,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.519700257133
4353,22989,22.0,5.0,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.519700257133
4354,31747,24.0,4.7,Fog,Low,0,Drinks,motorcycle,0.0,No,Urban,23,20002.519700257133
4355,15979,34.0,4.9,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,18,20002.519700257133
4356,5493,39.0,4.6,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.519700257133
4357,40267,31.0,4.0,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.519700257133
4358,28754,37.0,4.8,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.519700257133
4359,22093,23.0,4.9,Fog,Low,1,Meal,scooter,0.0,No,Urban,17,20002.519700257133
4360,28701,37.0,4.8,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31,20002.51970024672
4361,36224,26.0,4.2,Windy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,35,20002.51970024672
4362,32362,,,Windy,High,0,Buffet,motorcycle,2.0,No,Metropolitian,39,20002.51970024672
4363,6897,26.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.51970024672
4364,11301,38.0,4.9,Cloudy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,28,20002.51970024672
4365,16969,24.0,4.5,Windy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,24,20002.51970024672
4366,28798,28.0,4.9,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Urban,19,20002.51970024672
4367,41997,,,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,23,20002.51970024672
4368,23927,35.0,5.0,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,30,20002.51970024672
4369,15261,26.0,4.8,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,35,20002.51970024672
4370,13434,30.0,4.1,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,48,20002.519700245524
4371,29736,35.0,4.6,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,15,20002.519700245524
4372,17038,33.0,4.6,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.519700245524
4373,16201,22.0,5.0,Sunny,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,23,20002.519700245524
4374,6820,34.0,4.9,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,17,20002.519700245524
4375,18913,24.0,4.3,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,38,20002.519700245524
4376,14592,33.0,5.0,Fog,Medium,1,Drinks,motorcycle,3.0,No,Metropolitian,42,20002.519700245524
4377,23169,23.0,4.8,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,26,20002.519700242323
4378,22760,27.0,4.8,Cloudy,Low,2,Snack,motorcycle,0.0,No,Urban,13,20002.519700242323
4379,68,35.0,4.1,Sandstorms,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,37,20002.519700242323
4380,30296,30.0,4.8,Sandstorms,Medium,1,Snack,scooter,0.0,No,Metropolitian,34,20002.519700242323
4381,19133,37.0,4.4,Sandstorms,High,2,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.519700242323
4382,35927,20.0,4.8,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,19,20002.519700242323
4383,15567,34.0,4.4,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,33,20002.519700242323
4384,38535,31.0,4.9,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.519700242323
4385,15820,38.0,4.9,Sunny,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,16,20002.519700242323
4386,15267,30.0,4.5,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,22,20002.519700242323
4387,33631,22.0,4.7,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,18,20002.519700242323
4388,15490,35.0,4.7,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.519700242323
4389,19178,36.0,4.8,Cloudy,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,19,20002.519700242323
4390,42018,38.0,4.8,Fog,Jam,2,Drinks,scooter,2.0,No,Metropolitian,40,20002.519700242323
4391,18016,20.0,4.6,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.519700198656
4392,31351,20.0,4.8,Stormy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,17,20002.519700198656
4393,7948,34.0,4.6,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38,20002.519700198656
4394,21507,35.0,4.6,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.519700198656
4395,10933,30.0,4.5,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.519700198656
4396,2913,37.0,4.6,Cloudy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,15,20002.519700198656
4397,34518,31.0,4.6,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.519700198656
4398,40212,22.0,5.0,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,17,20002.519700198656
4399,40110,29.0,5.0,Sunny,Low,2,Meal,scooter,,No,Urban,18,20002.519700198656
4400,34282,27.0,4.6,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,27,20002.519700198656
4401,11867,36.0,4.8,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.51970019827
4402,30935,37.0,4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.51970019827
4403,41450,38.0,4.2,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,20002.51970019827
4404,41510,32.0,4.3,Sandstorms,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,51,20002.51970019827
4405,1999,33.0,4.6,Sunny,Jam,1,Snack,scooter,0.0,No,,19,20002.51970019827
4406,20934,22.0,4.5,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.51970019827
4407,26007,36.0,4.9,Windy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,20,20002.51970019827
4408,15112,32.0,4.6,Cloudy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,39,20002.51970019827
4409,21764,27.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,17,20002.51970019827
4410,32511,,,Fog,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,28,20002.51970019827
4411,446,37.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,40,20002.51970019827
4412,9859,30.0,4.6,Fog,Jam,2,Meal,scooter,3.0,No,Urban,49,20002.51970019827
4413,20307,37.0,4.9,Fog,Low,0,Drinks,motorcycle,2.0,Yes,Metropolitian,40,20002.51970018595
4414,13114,37.0,4.5,Sunny,Low,0,Drinks,motorcycle,0.0,No,Urban,28,20002.51970018595
4415,9426,29.0,4.5,Fog,Low,2,Snack,electric_scooter,,No,Urban,25,20002.51970018595
4416,7248,30.0,4.3,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,33,20002.51970018595
4417,28482,26.0,4.5,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,18,20002.51970018595
4418,26547,34.0,4.7,Sunny,Jam,2,Meal,scooter,0.0,No,Urban,17,20002.51970018595
4419,28940,29.0,5.0,Windy,Low,1,Drinks,motorcycle,0.0,No,Urban,11,20002.51970018595
4420,778,37.0,4.7,Windy,Medium,2,Meal,scooter,0.0,No,Metropolitian,25,20002.51970018595
4421,33291,36.0,4.6,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,29,20002.51970018595
4422,5581,31.0,4.8,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Urban,26,20002.51970018595
4423,42613,37.0,4.3,Stormy,High,1,Meal,scooter,1.0,No,Metropolitian,31,20002.51970018595
4424,43595,32.0,4.6,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,39,20002.519700185923
4425,10443,37.0,4.7,Cloudy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,36,20002.519700185923
4426,19460,30.0,4.3,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,30,20002.519700185923
4427,5907,28.0,5.0,Cloudy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,26,20002.519700185923
4428,37616,36.0,4.7,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,26,20002.519700185923
4429,42559,22.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,24,20002.519700185923
4430,29422,22.0,4.9,Stormy,Medium,1,Meal,scooter,0.0,No,Metropolitian,26,20002.519700185923
4431,31662,31.0,4.4,Windy,High,0,Drinks,motorcycle,2.0,No,Metropolitian,48,20002.519700185923
4432,1108,28.0,4.7,Sunny,High,1,Snack,motorcycle,0.0,No,Urban,11,20002.51970016327
4433,28875,38.0,4.4,Cloudy,Medium,1,Drinks,scooter,2.0,Yes,Metropolitian,42,20002.51970016327
4434,6827,24.0,4.5,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Urban,13,20002.51970016327
4435,33899,38.0,4.8,Sunny,Low,2,Buffet,scooter,,No,Metropolitian,19,20002.51970016327
4436,45261,28.0,4.8,Cloudy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,16,20002.51970016327
4437,13403,20.0,4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,28,20002.51970016327
4438,4068,24.0,4.8,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,14,20002.51970016327
4439,26920,37.0,4.6,Stormy,Low,0,Meal,motorcycle,1.0,No,,27,20002.51970016327
4440,40399,29.0,4.7,Windy,Jam,1,Snack,motorcycle,1.0,No,Urban,12,20002.51970016327
4441,32426,37.0,4.7,Fog,High,1,Meal,motorcycle,1.0,No,Metropolitian,30,20002.51970016327
4442,4632,32.0,4.4,Cloudy,Jam,2,Drinks,scooter,2.0,Yes,Urban,49,20002.51970016327
4443,12184,33.0,4.6,Fog,Low,1,Meal,motorcycle,1.0,No,Urban,15,20002.51970016327
4444,34820,24.0,4.9,Cloudy,Low,0,Meal,motorcycle,0.0,No,Urban,17,20002.51970016327
4445,2359,38.0,4.6,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,29,20002.51970016327
4446,35735,28.0,4.0,Windy,Jam,0,Meal,motorcycle,2.0,No,Urban,34,20002.51970016327
4447,25090,33.0,4.9,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,49,20002.51970014993
4448,15425,25.0,4.5,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,23,20002.51970014993
4449,40471,34.0,5.0,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,15,20002.51970014993
4450,34449,39.0,4.8,Windy,Low,1,Drinks,motorcycle,0.0,No,Urban,26,20002.51970014993
4451,31237,35.0,4.4,Fog,Jam,1,Meal,motorcycle,1.0,No,Urban,44,20002.51970014993
4452,9002,25.0,5.0,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,10,20002.51970014993
4453,44610,28.0,4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.51970014993
4454,24297,32.0,4.4,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,49,20002.51970014993
4455,2686,32.0,5.0,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Urban,28,20002.51970014993
4456,44414,37.0,4.2,Cloudy,Jam,1,Meal,scooter,0.0,No,Metropolitian,39,20002.519700149176
4457,1192,38.0,4.8,Fog,Low,1,Buffet,scooter,0.0,No,Urban,16,20002.519700149176
4458,29801,27.0,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,20002.519700149176
4459,23304,30.0,4.0,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.519700149176
4460,6490,39.0,4.7,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.519700149176
4461,27053,25.0,4.6,Fog,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,16,20002.519700149176
4462,38593,39.0,4.3,Stormy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,38,20002.519700149176
4463,2668,38.0,4.5,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,20002.519700149176
4464,6544,31.0,4.4,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.519700149176
4465,25089,23.0,4.7,Windy,Low,2,Snack,scooter,0.0,No,Urban,11,20002.519700149176
4466,15058,21.0,4.3,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,38,20002.519700149176
4467,929,24.0,4.7,Sunny,High,2,Drinks,electric_scooter,0.0,No,Urban,13,20002.519700149176
4468,27552,36.0,4.5,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.519700149176
4469,17220,30.0,4.8,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,38,20002.519700149176
4470,13936,34.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,28,20002.51970014872
4471,26851,38.0,4.3,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.51970014872
4472,35462,26.0,5.0,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,41,20002.51970014872
4473,30595,24.0,5.0,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,23,20002.51970014872
4474,23488,27.0,4.1,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,36,20002.51970014872
4475,11628,30.0,4.8,Stormy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,43,20002.51970014872
4476,36113,33.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.51970014872
4477,34490,25.0,5.0,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,20002.51970014872
4478,20231,34.0,4.3,Cloudy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,36,20002.51970014872
4479,27979,26.0,4.6,Windy,Low,1,Snack,scooter,1.0,No,Urban,15,20002.51970014872
4480,15853,38.0,4.2,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,32,20002.519694542414
4481,11644,28.0,4.7,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,20,20002.519694505758
4482,4266,31.0,4.8,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,17,20002.519694505758
4483,24181,28.0,4.1,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,20002.519694505758
4484,44664,37.0,4.6,Cloudy,Low,0,Meal,motorcycle,1.0,No,,23,20002.519694505758
4485,42238,27.0,4.5,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.51969450305
4486,35783,26.0,4.9,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,11,20002.51969450305
4487,27895,23.0,4.4,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.51969450305
4488,32654,28.0,4.6,Windy,Jam,2,Meal,scooter,0.0,No,Metropolitian,27,20002.51969449611
4489,3569,26.0,4.6,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,12,20002.51969449163
4490,28257,39.0,4.2,Sandstorms,Medium,2,Meal,electric_scooter,0.0,No,Urban,31,20002.51969449163
4491,40667,26.0,4.7,Sunny,Medium,1,Drinks,scooter,0.0,No,Urban,13,20002.51969449163
4492,44148,24.0,4.8,Sunny,High,2,Meal,scooter,0.0,No,Metropolitian,19,20002.51969448918
4493,7495,24.0,4.9,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20002.51969448918
4494,26138,23.0,4.8,Sunny,Low,2,Meal,scooter,0.0,No,Metropolitian,24,20002.51969448918
4495,17579,,,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,23,20002.51969448918
4496,27536,26.0,4.3,Cloudy,Medium,1,Buffet,scooter,1.0,No,Urban,31,20002.519694488274
4497,26621,26.0,4.8,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,16,20002.519694488274
4498,17425,29.0,4.5,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,21,20002.519694488274
4499,29981,27.0,4.6,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,28,20002.519694487786
4500,11897,38.0,4.8,Cloudy,Jam,2,Snack,motorcycle,1.0,Yes,Metropolitian,43,20002.519694487786
4501,37664,32.0,4.8,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,28,20002.519694487786
4502,19409,33.0,5.0,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,20002.519694486924
4503,615,36.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,20,20002.519694486924
4504,5879,37.0,4.7,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.519694486924
4505,22661,27.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,17,20002.519694485254
4506,32921,25.0,4.5,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,23,20002.519694485254
4507,8394,,,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.519694485254
4508,3382,30.0,4.5,Windy,Low,2,Meal,scooter,0.0,No,,24,20002.519694484454
4509,43903,28.0,4.9,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,21,20002.519694484454
4510,680,24.0,4.7,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,20002.519694483064
4511,45328,32.0,4.7,Stormy,Medium,1,Snack,motorcycle,0.0,No,Urban,31,20002.519694483064
4512,42299,30.0,4.7,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,25,20002.519694483064
4513,6198,22.0,4.7,Windy,Low,1,Snack,motorcycle,0.0,No,Urban,14,20002.519694481838
4514,36633,27.0,4.7,Fog,High,1,Snack,scooter,0.0,No,Metropolitian,31,20002.519694481838
4515,18652,22.0,4.4,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,37,20002.519694481838
4516,25514,30.0,4.6,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,28,20002.51969448061
4517,3638,24.0,4.8,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.51969448061
4518,16634,20.0,3.9,Sunny,Jam,0,Snack,motorcycle,3.0,Yes,Metropolitian,51,20002.51969447911
4519,27920,39.0,4.6,Sunny,High,0,Meal,motorcycle,0.0,No,Metropolitian,29,20002.519694448216
4520,1302,26.0,4.7,Windy,High,1,Snack,motorcycle,0.0,No,Urban,10,20002.519694448216
4521,26580,37.0,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,39,20002.519694448216
4522,2828,20.0,5.0,Cloudy,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,22,20002.519691831127
4523,24188,33.0,4.0,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39,20002.519691831127
4524,41699,,,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,35,20002.519691831127
4525,42139,30.0,3.8,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,31,20002.519691831127
4526,20414,39.0,4.7,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.519691831127
4527,24837,31.0,4.6,Sunny,High,2,Snack,motorcycle,1.0,No,Metropolitian,21,20002.519691831127
4528,38391,24.0,4.8,Sandstorms,High,1,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.519691831127
4529,42078,30.0,4.8,Sunny,Low,1,Meal,scooter,1.0,No,Urban,16,20002.519691831127
4530,11593,34.0,5.0,Stormy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,45,20002.519691831127
4531,13287,30.0,4.7,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,17,20002.519691831127
4532,27717,21.0,4.4,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,20002.519691831127
4533,8324,21.0,4.1,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,35,20002.519691701633
4534,20247,33.0,4.1,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.519691701633
4535,16372,27.0,4.8,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,12,20002.519691701633
4536,33770,25.0,4.7,Fog,High,2,Snack,motorcycle,1.0,No,Urban,27,20002.519691701633
4537,14083,39.0,4.4,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,35,20002.519691701633
4538,12113,22.0,4.6,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,18,20002.519691701633
4539,17498,21.0,4.7,Sunny,Low,0,Buffet,motorcycle,0.0,No,Urban,10,20002.519691701633
4540,27915,31.0,4.8,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,26,20002.519691701633
4541,45349,39.0,3.9,Fog,Low,1,Drinks,scooter,2.0,No,Metropolitian,38,20002.519691701633
4542,19236,32.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,42,20002.519691701633
4543,33527,20.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.519691701633
4544,36467,21.0,4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,26,20002.519691701633
4545,12963,34.0,5.0,Fog,Jam,1,Buffet,scooter,1.0,No,Semi-Urban,49,20002.519691701633
4546,39810,20.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.519691701633
4547,34984,26.0,4.9,Sandstorms,High,2,Meal,motorcycle,1.0,No,,22,20002.519691701633
4548,10066,37.0,4.6,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Urban,19,20002.519691691003
4549,36805,29.0,4.9,Sandstorms,High,2,Drinks,scooter,1.0,No,Metropolitian,20,20002.519691691003
4550,15863,25.0,4.6,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,25,20002.519691691003
4551,35164,25.0,4.8,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,30,20002.519691691003
4552,38466,26.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,,No,Urban,32,20002.519691691003
4553,12236,29.0,4.7,Sunny,Medium,2,Snack,scooter,1.0,No,Urban,16,20002.519691691003
4554,2365,20.0,4.4,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,39,20002.519691691003
4555,16404,30.0,4.9,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,23,20002.519691691003
4556,26375,38.0,4.3,Windy,Medium,1,Drinks,scooter,1.0,No,Urban,32,20002.519691691003
4557,21250,24.0,4.8,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,16,20002.519691691003
4558,17832,29.0,4.7,Windy,Jam,2,Meal,scooter,0.0,No,Metropolitian,14,20002.519691691003
4559,34285,35.0,3.9,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,35,20002.519691691003
4560,14513,37.0,4.5,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,21,20002.519691691003
4561,40479,37.0,5.0,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,34,20002.519691691003
4562,37130,39.0,4.5,Fog,Low,2,Buffet,scooter,1.0,No,Urban,17,20002.51969163167
4563,28136,36.0,4.4,Stormy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,54,20002.51969163167
4564,620,24.0,4.2,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,35,20002.51969163167
4565,18322,36.0,4.1,Stormy,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,48,20002.51969163167
4566,36071,26.0,5.0,Stormy,High,2,Drinks,scooter,1.0,No,Urban,18,20002.51969163167
4567,3178,31.0,4.0,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,39,20002.51969163167
4568,1691,38.0,4.6,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,20002.51969163167
4569,16660,23.0,4.7,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Metropolitian,12,20002.51969163167
4570,3418,31.0,4.7,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,33,20002.51969163167
4571,22628,27.0,4.9,Fog,Jam,1,Meal,scooter,0.0,Yes,Urban,42,20002.51969163167
4572,23703,32.0,4.1,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,33,20002.51969163167
4573,22893,,,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,17,20002.51969163167
4574,27946,39.0,4.6,Windy,High,0,Snack,motorcycle,,No,Metropolitian,33,20002.519691522644
4575,1754,28.0,4.8,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Urban,21,20002.519691522644
4576,18515,32.0,4.9,Sandstorms,Jam,1,Meal,motorcycle,,No,Metropolitian,30,20002.519691522644
4577,27087,28.0,4.6,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.519691522644
4578,41675,39.0,4.7,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.519691522644
4579,8076,27.0,4.9,Sunny,Medium,1,Buffet,scooter,1.0,No,Urban,17,20002.519691522644
4580,44451,26.0,4.8,Stormy,Medium,0,Meal,motorcycle,0.0,No,Urban,15,20002.519691522644
4581,3276,36.0,4.5,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,24,20002.519691522644
4582,25358,27.0,4.7,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,19,20002.519691522644
4583,10335,25.0,5.0,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,13,20002.519691522644
4584,15474,38.0,4.5,Windy,Medium,1,Buffet,motorcycle,1.0,No,Urban,25,20002.519691522644
4585,7494,36.0,4.7,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.519691522644
4586,36525,27.0,4.7,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,,10,20002.519691510122
4587,882,23.0,4.7,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.519691510122
4588,5699,24.0,4.9,Fog,Jam,0,Buffet,motorcycle,0.0,No,Semi-Urban,47,20002.519691510122
4589,11843,20.0,4.6,Stormy,High,2,Snack,scooter,1.0,No,Metropolitian,12,20002.519691510122
4590,20678,39.0,4.5,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,34,20002.519691510122
4591,12090,26.0,5.0,Cloudy,Jam,1,Meal,scooter,2.0,No,Metropolitian,42,20002.519691510122
4592,20865,23.0,4.6,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.519691510122
