ID,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
9127,33,4.8,Stormy,Low,0,Buffet,motorcycle,0,No,Metropolitian,23,20.25325805
9128,38,4.3,Stormy,Medium,2,Buffet,scooter,1,No,Metropolitian,32,9.088005113
9129,32,4.6,Sandstorms,Jam,1,Snack,scooter,1,No,Metropolitian,25,20.85177138
9130,30,4.6,Sandstorms,Jam,1,Meal,scooter,1,No,Metropolitian,28,10.90632461
9131,26,5,Sandstorms,Jam,0,Snack,motorcycle,1,No,Metropolitian,34,17.16659104
9132,33,5,Sandstorms,Medium,1,Drinks,motorcycle,0,No,Metropolitian,28,7.546676276
9133,35,4.7,Fog,Jam,0,Buffet,motorcycle,1,No,Urban,25,4.657654937
9134,29,4.1,Sunny,High,0,Snack,motorcycle,2,No,Metropolitian,43,5.959018324
9135,31,4.6,Stormy,High,0,Drinks,motorcycle,2,No,Metropolitian,36,6.23230338
9136,37,4.6,Fog,Medium,1,Drinks,motorcycle,2,No,Metropolitian,37,16.82477211
9137,30,4.9,Sandstorms,Low,2,Buffet,scooter,1,No,Metropolitian,23,14.15280069
9138,34,4.8,Stormy,Low,1,Meal,scooter,1,No,Metropolitian,24,19.67143273
9139,27,4.7,Sandstorms,High,2,Snack,motorcycle,1,No,Metropolitian,28,1.536791767
9140,,,,,3,Meal,electric_scooter,1,No,Metropolitian,25,6.290134678
9141,23,4.5,Fog,High,2,Snack,scooter,1,No,Urban,22,6.181400211
9142,21,5,Sandstorms,Medium,2,Snack,scooter,0,No,Metropolitian,15,16.82795324
9143,23,4.4,Fog,High,2,Drinks,motorcycle,1,No,Metropolitian,31,2.984566469
9144,21,4.7,Windy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,15,7.601245066
9145,29,4.6,Cloudy,Low,0,Snack,motorcycle,0,No,Metropolitian,17,3.116241992
9146,31,4.1,Cloudy,Jam,2,Buffet,electric_scooter,1,No,Metropolitian,46,16.82567455
9147,38,5,Cloudy,Jam,0,Drinks,motorcycle,0,No,Metropolitian,44,10.88119956
9148,36,4.9,Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,38,13.97000799
9149,34,4.8,Windy,High,1,Snack,motorcycle,1,No,Metropolitian,30,6.20880396
9150,32,4.9,Windy,Low,2,Snack,electric_scooter,1,No,Metropolitian,27,12.16101622
9151,39,5,Windy,Low,1,Snack,motorcycle,1,No,Metropolitian,27,17.29786575
9152,21,5,Sunny,Medium,2,Buffet,scooter,0,No,Urban,13,9.327285158
9153,27,4.6,Fog,Low,2,Buffet,motorcycle,1,No,,16,7.862668167
9154,20,4.6,Stormy,Medium,1,Drinks,motorcycle,1,No,Metropolitian,24,13.58430606
9155,37,4.5,Cloudy,Jam,0,Buffet,motorcycle,0,Yes,Urban,45,19.91513566
9156,22,4.9,Stormy,Jam,0,Buffet,motorcycle,0,No,Metropolitian,25,10.42999111
9157,22,5,Stormy,Jam,2,Meal,scooter,1,No,Urban,24,12.42075039
9158,29,4.7,Fog,Jam,0,Meal,motorcycle,3,Yes,Metropolitian,48,10.70900337
9159,,,,,3,Drinks,electric_scooter,1,No,Metropolitian,20,16563.52774
9160,34,4.7,Fog,High,0,Drinks,motorcycle,1,No,Urban,27,5.99226134
9161,21,4.7,Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,35,12.16099912
9162,37,4.8,Sunny,Low,1,Drinks,scooter,0,No,Metropolitian,17,7.546781221
9163,28,4.9,Fog,Low,0,Snack,motorcycle,1,No,Metropolitian,21,1.498111283
9164,33,4.8,Cloudy,High,2,Meal,scooter,1,No,Metropolitian,25,5.959019072
9165,35,4.7,Fog,Jam,2,Drinks,electric_scooter,1,No,Metropolitian,37,20.85246332
9166,36,4.7,Sunny,Medium,0,Snack,motorcycle,1,No,Metropolitian,22,7.763183553
9167,29,4.7,Fog,Low,2,Meal,scooter,1,No,Urban,19,3.105369977
9168,22,4.7,Sunny,Jam,2,Buffet,scooter,1,No,Metropolitian,24,19.97436312
9169,37,4.9,Cloudy,Jam,0,Meal,motorcycle,0,No,Metropolitian,27,9.312838467
9170,26,4,Cloudy,Jam,1,Drinks,motorcycle,3,No,Urban,43,20.85177138
9171,25,4.9,Stormy,Low,0,Snack,motorcycle,0,No,Metropolitian,24,10.7575363
9172,37,4.7,Stormy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,29,7.660951721
9173,31,4.9,Cloudy,Medium,2,Meal,motorcycle,0,No,Metropolitian,37,20.20626032
9174,38,4.3,Sunny,Jam,2,Buffet,scooter,1,No,Metropolitian,34,10.56512885
9175,30,4.6,Windy,Low,1,Buffet,motorcycle,0,No,Metropolitian,19,16.81997876
9176,27,4.7,Cloudy,Jam,0,Drinks,motorcycle,0,No,Urban,28,9.193469879
9177,22,4.4,Sandstorms,Jam,0,Drinks,motorcycle,1,No,Metropolitian,35,17.13741471
9178,30,4.8,Fog,High,2,Drinks,scooter,1,No,Metropolitian,33,3.116238497
9179,26,4.8,Cloudy,Jam,0,Drinks,motorcycle,0,No,Metropolitian,37,12.41748752
9180,33,4.6,Windy,Low,1,Drinks,scooter,1,No,Metropolitian,23,1.465189787
9181,20,4.9,Stormy,Low,2,Drinks,motorcycle,1,No,Metropolitian,17,1.512473617
9182,21,5,Stormy,Medium,1,Buffet,motorcycle,0,No,Metropolitian,24,6.041062444
9183,39,4.8,Sandstorms,Low,1,Snack,motorcycle,1,No,Metropolitian,29,1.488340938
9184,23,4.7,Cloudy,Medium,2,Snack,electric_scooter,0,No,Urban,16,7.76260589
9185,37,4.9,Windy,Low,1,Snack,scooter,1,No,Metropolitian,21,13.40723859
9186,36,4.6,Stormy,Low,1,Buffet,scooter,0,No,Metropolitian,24,7.862668167
9187,29,4.7,Windy,Jam,1,Snack,motorcycle,0,No,Urban,10,4.657153007
9188,26,4.5,Sandstorms,Jam,1,Snack,scooter,1,No,Metropolitian,26,9.264201245
9189,22,4.8,Cloudy,Jam,1,Snack,motorcycle,0,No,Metropolitian,32,10.7251274
9190,28,3.4,Sunny,Low,1,Drinks,motorcycle,1,No,Metropolitian,33,13.97219176
9191,31,4.7,Cloudy,Jam,1,Meal,motorcycle,1,No,Metropolitian,30,4.469362226
9192,29,4.6,Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,19,2.979500009
9193,23,4.7,Windy,Low,1,Meal,motorcycle,0,No,Urban,11,8.987739076
9194,28,4.7,Windy,Jam,1,Meal,motorcycle,0,No,Urban,24,19.62812754
9195,30,4.3,Cloudy,High,2,Snack,motorcycle,1,No,Metropolitian,38,6.147092756
9196,23,4.5,Fog,Medium,0,Drinks,motorcycle,1,No,Urban,22,6.049968949
9197,37,5,Stormy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,25,4.469362226
9198,27,4.6,Stormy,Jam,2,Drinks,motorcycle,1,No,Metropolitian,24,9.435201537
9199,27,4.6,Sandstorms,Low,1,Drinks,scooter,0,No,Urban,12,2.930379828
9200,25,4.2,Windy,Jam,0,Snack,motorcycle,0,No,Metropolitian,39,10.86790864
9201,27,4.9,Stormy,Jam,2,Snack,scooter,1,No,Urban,21,9.315024039
9202,36,4.6,Cloudy,Medium,0,Snack,motorcycle,1,No,Metropolitian,28,9.077679565
9203,26,4.9,Cloudy,High,2,Meal,scooter,0,No,Urban,28,6.210106489
9204,31,4.8,Cloudy,Medium,1,Drinks,scooter,0,No,Urban,16,6.128804224
9205,24,4.7,Windy,Low,2,Snack,scooter,1,No,Urban,16,4425.807394
9206,28,4.7,Sunny,Medium,0,Drinks,motorcycle,,No,,22,9.219708856
9207,30,4.7,Sunny,Medium,1,Drinks,scooter,0,No,Metropolitian,22,6.232392021
9208,37,4.6,Sunny,Medium,2,Meal,scooter,0,No,Urban,27,16.90290998
9209,34,4.1,Windy,High,0,Drinks,motorcycle,1,No,Metropolitian,33,6.119245343
9210,33,4.7,Windy,Low,1,Buffet,scooter,1,No,Urban,22,9.348109676
9211,35,4.7,Cloudy,Jam,0,Snack,motorcycle,2,No,Metropolitian,51,20.20578852
9212,21,4.9,Windy,Jam,1,Meal,scooter,1,No,Urban,26,9.178605957
9213,21,4.9,Windy,Low,0,Buffet,motorcycle,0,No,Urban,18,20.17889371
9214,35,4.3,Sandstorms,Jam,2,Meal,motorcycle,1,No,Metropolitian,33,7.546401422
9215,31,4.7,Sunny,Medium,2,Snack,scooter,0,No,Metropolitian,15,9.314907489
9216,38,3.6,Sandstorms,Medium,1,Buffet,motorcycle,1,No,Metropolitian,35,20.85227883
9217,37,4.9,Fog,High,0,Snack,motorcycle,1,No,Metropolitian,26,5.959032639
9218,30,4.6,Sunny,Low,1,Drinks,scooter,1,No,Metropolitian,21,16.90182827
9219,33,4.2,Stormy,Jam,1,Snack,motorcycle,0,No,Metropolitian,31,7.763485791
9220,36,4.1,Windy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,50,19.8899783
9221,34,4.6,Fog,Jam,0,Meal,motorcycle,2,No,Metropolitian,34,9.181146899
9222,20,4.7,Windy,Medium,1,Meal,scooter,1,No,Metropolitian,22,4.528225009
9223,32,4.7,Sunny,High,2,Drinks,scooter,1,No,Urban,16,1.572533727
9224,32,5,Stormy,Jam,0,Drinks,motorcycle,0,Yes,Metropolitian,47,9.121874253
9225,22,4.2,Fog,Jam,2,Buffet,scooter,1,No,Metropolitian,42,10.60245094
9226,22,4.7,Windy,Jam,0,Drinks,motorcycle,1,No,Urban,36,10.86747395
9227,38,4.8,Sunny,Jam,1,Drinks,motorcycle,0,No,Metropolitian,16,13.6123932
9228,21,4.7,Sunny,High,2,Buffet,motorcycle,0,No,Metropolitian,18,6.14721532
9229,38,4.5,Stormy,Low,1,Meal,motorcycle,1,No,Metropolitian,20,12.10007906
9230,23,4.6,Sandstorms,Jam,1,Buffet,motorcycle,0,No,Metropolitian,13,4.656649028
9231,32,4.8,Sandstorms,Low,2,Buffet,scooter,0,No,Metropolitian,28,3.064002957
9232,33,4.2,Fog,Jam,0,Meal,motorcycle,1,No,Metropolitian,31,4.590771505
9233,31,4.8,Windy,Low,2,Meal,scooter,1,No,Metropolitian,20,2.984613248
9234,27,4.7,Fog,Medium,1,Meal,motorcycle,1,No,,29,12.43491429
9235,32,4.3,Stormy,Low,0,Meal,motorcycle,0,No,Metropolitian,30,1.52030905
9236,35,4,Fog,High,1,Drinks,scooter,1,No,Metropolitian,37,1.572533727
9237,23,4.2,Cloudy,Jam,1,Drinks,scooter,1,No,Metropolitian,40,16.6600972
9238,25,4.6,Windy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,23,4.610390241
9239,39,5,Sandstorms,High,1,Drinks,motorcycle,1,No,Metropolitian,33,1.526392877
9240,25,3.4,Sunny,Low,2,Meal,scooter,1,No,Urban,34,12.41980334
9241,27,4.2,Fog,Jam,2,Snack,motorcycle,0,No,Urban,32,16.36572154
9242,31,4.6,Cloudy,Low,2,Buffet,motorcycle,0,No,Metropolitian,19,3.040570258
9243,32,5,Sunny,Medium,0,Drinks,motorcycle,1,No,Metropolitian,29,7.762499176
9244,33,4.5,Fog,Low,2,Buffet,motorcycle,1,No,Metropolitian,35,12.0987149
9245,34,4.8,Sunny,Low,2,Meal,scooter,1,No,Metropolitian,18,13.83000931
9246,24,4.8,Windy,Medium,2,Meal,electric_scooter,1,No,Metropolitian,26,13.61082462
9247,37,3.6,Stormy,Medium,1,Meal,motorcycle,1,No,Urban,34,10.64228895
9248,29,4.9,Sandstorms,Jam,0,Buffet,motorcycle,1,No,Metropolitian,36,12.46406631
9249,33,4.7,Cloudy,Jam,1,Meal,motorcycle,1,No,Metropolitian,35,10.86824012
9250,23,4.3,Cloudy,Jam,2,Drinks,scooter,2,No,Metropolitian,40,12.41960204
9251,26,4.8,Cloudy,Medium,2,Meal,scooter,1,No,Metropolitian,29,12.07428195
9252,36,4.8,Sandstorms,Low,2,Meal,motorcycle,1,No,Metropolitian,28,10.56956605
9253,35,4.1,Cloudy,Jam,0,Buffet,motorcycle,1,No,Urban,31,7.772038819
9254,26,4.7,Stormy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,16,13.40635546
9255,31,4.6,Sandstorms,Medium,0,Buffet,motorcycle,1,No,Metropolitian,28,6.128804224
9256,,,,,3,Meal,electric_scooter,0,No,Metropolitian,16,1.51261652
9257,,,Windy,Low,2,Snack,scooter,1,No,Urban,16,20.18348137
9258,32,4.9,Fog,Low,0,Drinks,motorcycle,1,No,Urban,21,3.018409446
9259,21,4,Fog,Jam,2,Meal,scooter,1,No,Metropolitian,37,17.07287191
9260,31,5,Fog,Jam,2,Buffet,scooter,0,No,Metropolitian,42,20.25374839
9261,22,4.6,Windy,Medium,1,Snack,scooter,0,No,Urban,16,10.64158126
9262,21,4.9,Stormy,Low,1,Snack,scooter,1,No,Metropolitian,16,14.15280069
9263,21,4.9,Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,19,4.717601092
9264,20,4.2,Sandstorms,Jam,0,Drinks,motorcycle,0,No,Metropolitian,37,12.46386144
9265,25,4.7,Stormy,Medium,0,Snack,motorcycle,0,No,Metropolitian,24,10.86636091
9266,30,4.6,Sunny,Jam,0,Buffet,motorcycle,1,No,Metropolitian,25,10.88119956
9267,24,4.7,Cloudy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,26,6.210098948
9268,26,4.9,Sunny,Jam,0,Snack,motorcycle,1,No,Metropolitian,25,16.6600972
9269,36,4.7,Windy,Low,2,Snack,scooter,1,No,Metropolitian,20,3.116247996
9270,26,4.9,Stormy,Jam,2,Drinks,scooter,0,No,Metropolitian,10,7.761199673
9271,32,4.8,Stormy,Jam,0,Drinks,motorcycle,2,No,Metropolitian,38,12.58026782
9272,23,4.8,Windy,Medium,0,Buffet,motorcycle,0,No,Metropolitian,10,7.790424985
9273,38,4.9,Cloudy,Low,2,Snack,scooter,0,No,Metropolitian,15,3.116247996
9274,34,5,Sandstorms,Low,2,Meal,motorcycle,,No,Metropolitian,24,13.77113289
9275,25,4.6,Cloudy,High,2,Drinks,scooter,1,No,Metropolitian,30,2.980249386
9276,27,4.8,Windy,Jam,2,Buffet,electric_scooter,0,No,Metropolitian,27,17.07679057
9277,21,4.6,Sandstorms,Jam,0,Meal,motorcycle,1,No,Metropolitian,28,17.13921974
9278,22,4.6,Sunny,Jam,0,Drinks,motorcycle,0,No,Metropolitian,34,16.90299374
9279,38,4.8,Sandstorms,Low,1,Drinks,motorcycle,0,No,Metropolitian,25,20.20634607
9280,33,4.4,Fog,Jam,0,Drinks,motorcycle,1,No,Metropolitian,32,9.348206267
9281,26,4.4,Stormy,High,0,Snack,motorcycle,1,No,Metropolitian,33,1.558157001
9282,22,4.7,Stormy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,28,16.38508524
9283,34,4.3,Windy,Medium,2,Snack,motorcycle,1,No,Metropolitian,31,9.087937068
9284,39,4.6,Sandstorms,Medium,1,Meal,scooter,1,No,Urban,26,6.128874097
9285,29,4.8,Fog,Medium,1,Buffet,motorcycle,1,No,Metropolitian,30,13.82931445
9286,24,5,Windy,Low,1,Drinks,scooter,0,No,Metropolitian,15,12.29272274
9287,23,4.9,Stormy,Low,1,Drinks,motorcycle,0,No,Metropolitian,10,3.040666799
9288,24,4.8,Stormy,High,0,Meal,motorcycle,0,No,Urban,24,1.4883285
9289,32,4.9,Cloudy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,27,8.938093974
9290,29,4.7,Sandstorms,Medium,2,Snack,scooter,1,No,Metropolitian,23,12.25711823
9291,30,4.9,Sunny,Medium,1,Snack,scooter,0,No,Metropolitian,29,10.42757536
9292,28,5,Sandstorms,Jam,0,Snack,motorcycle,1,No,Metropolitian,33,16.72211838
9293,34,4.1,Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,32,9.220550608
9294,30,5,Sunny,Medium,1,Drinks,scooter,0,No,Metropolitian,16,6.210137966
9295,30,4.3,Cloudy,Jam,1,Meal,scooter,2,No,Metropolitian,37,10.56593617
9296,30,4.5,Sunny,Jam,1,Snack,motorcycle,1,No,Metropolitian,21,16.90169066
9297,37,4.3,Windy,Low,0,Buffet,motorcycle,0,No,Metropolitian,24,3.025149286
9298,31,4,Cloudy,Jam,1,Meal,scooter,0,No,Metropolitian,33,7.790156596
9299,28,4.7,Sandstorms,High,0,Buffet,motorcycle,1,No,Metropolitian,20,6.20925027
9300,22,4.6,Sandstorms,Medium,0,Buffet,motorcycle,0,No,Metropolitian,19,6.290134678
9301,22,4.6,Stormy,Low,2,Drinks,scooter,1,No,Metropolitian,18,13.41364408
9302,28,5,Sunny,Jam,0,Drinks,motorcycle,1,No,Metropolitian,31,12.41970977
9303,32,4.9,Windy,High,1,Meal,scooter,,No,Metropolitian,26,6.242426324
9304,22,4.7,Fog,Jam,0,Drinks,motorcycle,1,No,Metropolitian,38,19.36269867
9305,37,4.4,Cloudy,High,2,Drinks,electric_scooter,0,No,,36,6.116387229
9306,35,4.6,Windy,Medium,1,Buffet,motorcycle,1,No,Metropolitian,32,4.657649166
9307,23,4.7,Windy,Low,1,Drinks,scooter,1,No,Metropolitian,18,10.56498187
9308,26,4.7,Sandstorms,Jam,2,Snack,scooter,0,No,Metropolitian,20,20.18116177
9309,38,4.3,Windy,Medium,0,Drinks,motorcycle,0,No,Metropolitian,35,7.651064459
9310,32,4.6,Sandstorms,Low,2,Meal,scooter,1,No,Metropolitian,20,1.490173954
9311,20,4.7,Fog,Low,1,Meal,motorcycle,0,No,Metropolitian,17,2.996194248
9312,31,4,Cloudy,Jam,1,Snack,motorcycle,1,Yes,Metropolitian,43,12.29374567
9313,25,4.2,Cloudy,Medium,1,Drinks,scooter,1,No,Metropolitian,39,10.64160478
9314,34,4.6,Sunny,Jam,0,Snack,motorcycle,0,No,Metropolitian,36,13.97057212
9315,31,4.9,Cloudy,Jam,0,Drinks,motorcycle,3,No,Semi-Urban,49,17.07679057
9316,34,4.8,Stormy,Low,2,Snack,scooter,0,No,Metropolitian,27,12.23903553
9317,25,4.7,Sunny,Jam,2,Buffet,electric_scooter,0,No,Metropolitian,24,12.25604632
9318,29,4,Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,28,3.088342783
9319,20,4.6,Fog,Low,2,Buffet,motorcycle,0,No,Metropolitian,14,9.435201537
9320,38,4.3,Windy,Jam,0,Snack,motorcycle,2,No,Metropolitian,53,16.63674459
9321,36,4.4,Sandstorms,High,0,Meal,motorcycle,1,No,Metropolitian,48,1.514787343
9322,22,4.6,Stormy,Low,2,Buffet,scooter,0,No,Metropolitian,19,3.059607072
9323,30,4.7,Sandstorms,Jam,0,Drinks,motorcycle,2,No,Urban,40,4.657597469
9324,26,4.7,Sandstorms,Medium,0,Buffet,motorcycle,1,No,Metropolitian,22,4.469362226
9325,35,4.9,Sunny,High,1,Drinks,motorcycle,1,No,Metropolitian,16,1.532417349
9326,32,4.9,Windy,High,0,Snack,motorcycle,,No,Urban,30,3.040688635
9327,27,4.5,Sandstorms,Low,0,Drinks,motorcycle,1,No,Urban,18,16.90384389
9328,39,4.6,Windy,Medium,2,Snack,motorcycle,0,No,Metropolitian,20,19.68840741
9329,33,4.6,Cloudy,Medium,0,Snack,motorcycle,3,Yes,Metropolitian,45,10.75638385
9330,27,4.6,Stormy,High,0,Buffet,motorcycle,0,No,Metropolitian,26,1.514781403
9331,35,4.3,Fog,Jam,2,Meal,scooter,2,No,Urban,35,20.55631006
9332,20,4.6,Sandstorms,Medium,2,Snack,scooter,1,No,Metropolitian,28,4.596439723
9333,37,4.5,Fog,Medium,0,Snack,motorcycle,2,Yes,,45,12.07428195
9334,22,4.5,Fog,Low,0,Snack,motorcycle,1,No,Metropolitian,23,10.68382786
9335,34,4.9,Windy,Low,1,Meal,scooter,1,No,Urban,21,3.105355546
9336,31,4.8,Sunny,Low,1,Buffet,scooter,0,No,Metropolitian,18,9.315725653
9337,39,4.6,Fog,Low,2,Drinks,scooter,1,No,Metropolitian,26,19.66599261
9338,20,5,Cloudy,High,2,Snack,scooter,0,No,Metropolitian,27,6.12862767
9339,36,4.2,Sunny,Jam,0,Drinks,motorcycle,0,No,Metropolitian,37,12.4184805
9340,27,4.9,Windy,Medium,2,Drinks,scooter,1,No,Metropolitian,28,16.65990379
9341,23,4.6,Cloudy,Low,2,Meal,electric_scooter,1,No,Urban,10,3.05857366
9342,31,4.6,Sunny,High,2,Drinks,electric_scooter,0,No,Metropolitian,17,3.145067435
9343,35,4.7,Windy,Low,1,Buffet,scooter,0,No,Metropolitian,22,12.41779235
9344,35,4.3,Fog,High,1,Buffet,motorcycle,,No,Metropolitian,33,3.02684591
9345,27,4.8,Sunny,Low,1,Buffet,scooter,1,No,Metropolitian,19,7.660840812
9346,24,4.6,Sandstorms,Medium,1,Buffet,scooter,1,No,Metropolitian,29,4.66349314
9347,34,4.6,Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,48,20.25305421
9348,27,4.6,Sunny,Low,0,Meal,motorcycle,1,No,,14,4.494156473
9349,23,4.7,Windy,High,0,Snack,motorcycle,0,No,Metropolitian,34,1.552247022
9350,26,4.7,Windy,High,1,Snack,motorcycle,0,No,Urban,10,6.290134678
9351,33,4.3,Windy,Jam,1,Meal,motorcycle,1,No,Metropolitian,35,10.27972837
9352,36,4.5,Cloudy,Medium,0,Drinks,motorcycle,2,No,Metropolitian,44,13.58314387
9353,21,4.5,Fog,Jam,2,Buffet,motorcycle,0,No,Metropolitian,21,9.326651352
9354,36,4.6,Windy,Medium,1,Snack,scooter,1,No,Metropolitian,31,6.232373004
9355,30,5,Sunny,High,0,Snack,motorcycle,1,No,Metropolitian,29,6.146622187
9356,27,4.1,Windy,Low,0,Snack,motorcycle,0,No,Urban,16,1.558240627
9357,23,4.9,Sunny,Low,0,Drinks,motorcycle,0,No,Metropolitian,15,1.55454402
9358,22,4.6,Cloudy,Low,1,Meal,motorcycle,0,No,Metropolitian,19,1.536911352
9359,24,5,Cloudy,Low,0,Buffet,motorcycle,0,No,Metropolitian,23,7.573429885
9360,29,4.9,Sunny,Medium,1,Drinks,scooter,1,No,Metropolitian,18,4.657579589
9361,29,5,Sandstorms,Jam,0,Buffet,motorcycle,2,No,Urban,39,12.0992517
9362,23,4.6,Stormy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,34,14.15280069
9363,24,4.8,Cloudy,Low,1,Drinks,scooter,0,No,Urban,14,9.121499067
9364,33,4.2,Sunny,Jam,1,Buffet,scooter,1,No,Metropolitian,33,10.9064127
9365,20,4.6,Stormy,Medium,0,Snack,motorcycle,1,No,Metropolitian,15,6.290134678
9366,21,4.6,Sunny,Medium,2,Drinks,scooter,0,No,Urban,12,7.549971845
9367,35,5,Cloudy,Medium,0,Snack,motorcycle,0,No,,26,9.176247492
9368,31,4.8,Stormy,Medium,0,Meal,motorcycle,1,No,Metropolitian,36,4.657159782
9369,20,4.7,Stormy,Low,2,Meal,motorcycle,1,No,Metropolitian,19,7.79012265
9370,22,4.4,Cloudy,Medium,2,Snack,scooter,1,No,Metropolitian,35,19.3593077
9371,33,4.9,Windy,Low,2,Buffet,scooter,1,No,Metropolitian,18,12.07988642
9372,22,4.6,Windy,Medium,1,Snack,scooter,1,No,Metropolitian,18,11.7467108
9373,25,4.1,Cloudy,Jam,2,Buffet,scooter,1,No,Metropolitian,38,13.78816948
9374,27,4.9,Stormy,Medium,1,Meal,scooter,0,No,Metropolitian,20,7.546888128
9375,24,4.4,Fog,Jam,1,Meal,scooter,1,No,Metropolitian,41,10.86588293
9376,22,4.6,Fog,High,1,Snack,scooter,0,No,Metropolitian,25,6.116387229
9377,35,4.9,Sandstorms,Jam,2,Snack,scooter,1,No,Metropolitian,28,14.15280069
9378,36,4.8,Windy,Jam,0,Meal,motorcycle,0,No,Metropolitian,37,13.58430606
9379,31,4,Sandstorms,Medium,0,Drinks,motorcycle,0,No,Metropolitian,34,9.435201537
9380,33,5,Cloudy,Medium,0,Drinks,motorcycle,2,Yes,Metropolitian,48,19.76188041
9381,20,5,Stormy,Jam,0,Drinks,motorcycle,1,No,Urban,24,7.862668167
9382,21,4.9,Windy,Low,1,Buffet,scooter,1,No,Metropolitian,19,1.490173954
9383,39,4.6,Windy,Low,0,Meal,motorcycle,1,No,Metropolitian,27,10.75695572
9384,36,4.4,Windy,Low,0,Drinks,motorcycle,0,No,Metropolitian,29,3.105091097
9385,24,4.1,Sandstorms,Low,0,Snack,motorcycle,1,No,Metropolitian,29,4.470346734
9386,26,4.5,Fog,Jam,0,Drinks,motorcycle,0,No,Metropolitian,28,4.596336792
9387,22,4.1,Windy,Low,0,Snack,motorcycle,1,No,Metropolitian,26,1.512568614
9388,36,4.6,Sandstorms,Medium,1,Meal,motorcycle,0,No,Metropolitian,27,13.62035716
9389,29,5,Sandstorms,Low,0,Meal,motorcycle,0,No,Metropolitian,21,13.77373766
9390,34,5,Windy,Medium,1,Drinks,scooter,0,No,Metropolitian,31,5.96034551
9391,35,4.7,Stormy,Medium,1,Snack,motorcycle,1,No,Metropolitian,28,4.674333016
9392,26,4.7,Sunny,Medium,1,Meal,scooter,1,No,Urban,11,10.86508419
9393,38,4.1,Sandstorms,Medium,1,Meal,motorcycle,0,No,Metropolitian,36,12.42072862
9394,32,4.9,Sunny,Jam,1,Meal,scooter,1,No,Metropolitian,16,7.325363198
9395,27,4.5,Sunny,High,1,Buffet,scooter,1,No,Urban,19,1.489734304
9396,31,4.3,Fog,High,0,Buffet,motorcycle,1,No,Metropolitian,31,6.290134678
9397,34,5,Fog,Jam,1,Snack,motorcycle,1,No,Metropolitian,27,8.790255882
9398,27,4.8,Stormy,Low,1,Meal,motorcycle,1,No,Metropolitian,12,3.104799239
9399,30,4.1,Fog,Jam,2,Drinks,electric_scooter,2,Yes,Metropolitian,43,19.08894301
9400,24,4.7,Cloudy,Low,1,Buffet,scooter,0,No,Metropolitian,21,17.13829579
9401,23,4.9,Cloudy,Jam,1,Buffet,motorcycle,0,Yes,Metropolitian,44,10.4272994
9402,30,4.2,Fog,Medium,2,Meal,scooter,2,No,Metropolitian,35,16.78719178
9403,26,4.6,Sandstorms,Medium,1,Buffet,scooter,0,No,Urban,21,17.0762589
9404,31,4.6,Fog,Low,0,Drinks,motorcycle,0,No,Metropolitian,28,9.220418694
9405,28,4.7,Fog,Medium,2,Drinks,motorcycle,1,No,Urban,29,17.0749043
9406,27,4.7,Windy,Jam,0,Meal,motorcycle,0,No,Metropolitian,36,13.61116355
9407,32,4.5,Sunny,Low,1,Buffet,motorcycle,1,No,,27,13.76593462
9408,27,4.7,Fog,Low,2,Drinks,electric_scooter,1,No,Metropolitian,14,1.554562539
9409,23,4.1,Cloudy,Jam,2,Buffet,scooter,0,No,Metropolitian,39,10.88093544
9410,20,4.7,Windy,Medium,0,Snack,motorcycle,1,No,Urban,21,10.2559288
9411,32,4.8,Sandstorms,Jam,2,Meal,motorcycle,1,No,Metropolitian,33,7.57343592
9412,21,4.7,Sandstorms,Jam,1,Drinks,scooter,0,No,Metropolitian,20,20.85186291
9413,26,4.7,Sandstorms,Jam,1,Buffet,motorcycle,0,No,Metropolitian,13,9.176379825
9414,29,4.5,Fog,High,2,Drinks,scooter,0,No,Metropolitian,25,6.118745338
9415,29,4.8,Sunny,Medium,1,Snack,scooter,0,No,Metropolitian,13,13.76685501
9416,32,4.8,Stormy,Medium,1,Buffet,motorcycle,1,No,Metropolitian,30,6.209141643
9417,29,4.9,Windy,Jam,2,Snack,electric_scooter,1,No,Metropolitian,13,7.802542493
9418,22,4.6,Cloudy,High,0,Snack,motorcycle,1,No,Metropolitian,29,1.489987406
9419,31,4.9,Sunny,Low,2,Buffet,scooter,1,No,Urban,10,1.532351133
